common.name,species.name,1910,1912,1913,1914,1915,1916,1920,1922,1923,1924,1925,1928,1930,1931,1937,1938,1939,1940,1942,1943,1944,1945,1946,1947,1948,1949,1953,1954,1955,1956,1957,1958,1959,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985
Red-bellied Woodpecker,Melanerpes carolinus,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4,4,5,3,5,19,18,15,36
Red-headed Woodpecker,Melanerpes erythrocephalus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0
Wild Turkey,Meleagris gallopavo,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,40,7,12,42,20,14,15,42,5,7,28,26,7,29,66,42,5,7,46,17,3,12,0,0,0,5
Swamp Sparrow,Melospiza georgiana,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0,0,2,0,2,1,0,2,1,0,1,0,1,1
Lincoln's Sparrow,Melospiza lincolnii,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0
Song Sparrow,Melospiza melodia,12,2,12,37,20,12,26,15,17,35,25,20,6,13,64,108,82,27,45,26,30,26,12,25,43,19,42,32,28,39,40,54,59,87,122,110,140,130,260,210,350,260,530,670,500,605,539,570,549,436,504,612,651,1073,584,740,636,462,357
towhee sp.,Melozone/Pipilo sp.,0,0,0,2,0,0,0,0,0,0,1,0,3,8,2,0,0,0,1,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Common Merganser,Mergus merganser,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,4,2,0,0,0,0,0,0,1
Red-breasted Merganser,Mergus serrator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,1,1,0,0,0,1,0,0,1,0,1,0,0,0
Northern Mockingbird,Mimus polyglottos,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,2,0,4,3,1,5,2,1,2,3,4,2,1,3,1,1,0,4,2,3,3,2,0
Brown-headed Cowbird,Molothrus ater,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,12,0,0,0,0,9,65,2,3,10,38,2,10,19,89,48,5,0,16,9,0,7,10,7,1412,482,290,12,1,13
Black-crowned Night-Heron,Nycticorax nycticorax,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
Ruddy Duck,Oxyura jamaicensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
House Sparrow,Passer domesticus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100,693,216,90,313,166,0,70,90,185,424,328,456,244,399,341,435,440,368,679,1401,760,910,1300,1800,1400,1200,1500,1300,1700,1700,2973,1893,2007,1869,1259,1985,2126,1790,1808,1861,1935,1660,987,1375
Savannah Sparrow,Passerculus sandwichensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Fox Sparrow,Passerella iliaca,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,1,1,0,1,0,3,0,0,1,0,0,1,9,1,0,1,9,2,2,0,0,0,0,1
Ring-necked Pheasant,Phasianus colchicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,15,49,7,29,8,22,25,12,39,34,38,22,7,6,2,21,44,34,56,41,120,140,90,97,92,93,120,140,110,65,126,102,63,68,71,31,25,17,21,7,13,9,12,10
Black-billed Magpie,Pica hudsonia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
woodpecker sp.,Picidae sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
Downy Woodpecker,Picoides pubescens,2,4,7,9,5,3,7,22,8,5,4,2,4,8,27,43,31,20,46,22,20,27,19,52,34,28,41,45,39,29,52,57,55,96,93,64,180,100,190,200,280,180,200,360,290,308,375,479,313,280,363,347,457,388,372,363,300,224,298
Hairy Woodpecker,Picoides villosus,0,0,4,4,2,1,3,1,2,1,1,1,2,0,12,10,9,4,10,7,4,6,3,11,12,7,7,7,9,6,13,13,13,21,19,14,46,33,54,43,67,40,37,72,67,86,90,105,63,58,85,78,976,95,77,78,65,51,56
Pine Grosbeak,Pinicola enucleator,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,74,0,0,0,0,0,0,9,1,0,0,32,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Towhee,Pipilo erythrophthalmus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Spotted/Eastern Towhee (Rufous-sided Towhee),Pipilo maculatus/erythrophthalmus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,1,1,2,1,9,16,10,7,10,7,3,4,2,13,1,13,1,6,12,8,6
Snow Bunting,Plectrophenax nivalis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,0,0,0,0,0,9,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0
Horned Grebe,Podiceps auritus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0
Pied-billed Grebe,Podilymbus podiceps,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3,5,0,6,10,5,3,8,4,2,2,0,0,1,0,0,1,0,1,1
Black-capped Chickadee,Poecile atricapillus,6,0,0,0,0,0,7,0,15,4,10,20,34,0,0,0,0,0,80,57,38,57,35,53,73,64,73,140,58,85,171,105,145,136,359,170,350,210,470,640,520,810,740,930,870,920,1218,1308,1154,700,1220,1086,1683,1424,1456,1205,1216,834,1042
Carolina Chickadee,Poecile carolinensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,9,5,1,0,1,1,0,0,0,0,2,0,0,2,2,24,2,10
Boreal Chickadee,Poecile hudsonicus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
chickadee sp.,Poecile sp.,0,6,35,14,20,15,0,12,0,0,0,0,0,17,48,93,134,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Vesper Sparrow,Pooecetes gramineus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,1,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
Common Grackle,Quiscalus quiscula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,33,15,2,3,4,8,40,80,24,2,11,7,6,9,6,257,29,42,2,4,3
Common Grackle (Purple),Quiscalus quiscula quiscula/stonei,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Ruby-crowned Kinglet,Regulus calendula,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,1,0,2,6,5,2,4,2,7,3,14,1,2,3,1,2,1,0,2,0,8,5
Golden-crowned Kinglet,Regulus satrapa,0,0,0,0,0,0,0,6,2,12,4,3,0,0,1,4,0,0,5,2,10,0,4,4,1,1,10,2,5,7,8,0,3,24,5,19,16,18,7,18,57,25,12,52,94,112,198,169,51,120,17,14,15,41,8,38,22,27,26
kinglet sp.,Regulus sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
Eastern Phoebe,Sayornis phoebe,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
Ovenbird,Seiurus aurocapilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
Yellow-rumped Warbler,Setophaga coronata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,12,7
Yellow-rumped Warbler (Myrtle),Setophaga coronata coronata,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,1,3,2,1,1,3,3,1,4,2,8,0,0,0
Palm Warbler,Setophaga palmarum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
Pine Warbler,Setophaga pinus,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cape May Warbler,Setophaga tigrina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastern Bluebird,Sialia sialis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,2,0,0,2,2,4,0,4,0,0,0,0,4,0,0,0,0,7
bluebird sp.,Sialia sp.,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Red-breasted Nuthatch,Sitta canadensis,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,6,4,15,1,7,3,1,8,22,16,3,72,14,11,27,17,12,12,27,21,39,27,26,3,45
White-breasted Nuthatch,Sitta carolinensis,3,3,5,7,4,5,3,7,13,4,4,10,3,1,20,31,26,20,29,35,14,22,13,52,35,27,46,53,32,26,67,69,70,75,127,68,140,72,150,160,200,200,180,340,240,273,332,431,291,219,519,318,540,506,467,431,408,228,306
Yellow-bellied Sapsucker,Sphyrapicus varius,0,0,0,0,0,0,0,0,0,0,1,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,2,3,4,0,0,3,3,2,4,8,7,5,4,0,3,3,4,6,4,15,7,5,14,6,17
Pine Siskin,Spinus pinus,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,4,0,0,0,2,0,14,0,0,1,3,7,58,9,73,205,35,17,9,37,81,12,0,65,56,7,2,4,11
Spinus sp. (goldfinch sp.),Spinus sp. (goldfinch sp.),0,0,0,8,0,0,0,1,0,0,0,3,0,20,23,15,20,10,0,6,37,6,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
American Goldfinch,Spinus tristis,0,0,0,0,0,0,0,0,7,0,25,0,2,0,0,0,0,0,0,0,0,0,0,9,3,30,108,27,49,12,70,14,24,32,17,19,100,41,180,310,180,180,380,250,290,483,473,474,345,404,683,713,808,897,956,991,615,501,436
Chipping Sparrow,Spizella passerina,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,5,0,1,4,0,0,5,2,0,0,0,0
Field Sparrow,Spizella pusilla,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,5,14,2,0,0,26,11,9,1,6,22,9,10,100,120,100,51,54,44,60,92,41,43,31,14,14,21,14,78,10,91,14
American Tree Sparrow,Spizelloides arborea,30,6,35,65,45,35,88,115,79,60,30,200,164,14,117,70,161,75,35,9,34,10,1,32,51,85,144,141,215,45,40,62,71,72,132,70,200,88,190,470,430,600,540,280,150,320,591,374,368,337,330,264,143,257,109,70,104,46,55
Barred Owl,Strix varia,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
Eastern Meadowlark,Sturnella magna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,1,2,1,5,3,0,6,2,0,1,20,0,0,0,0,1,0,0,0,0,0
Western/Eastern Meadowlark,Sturnella neglecta/magna,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
European Starling,Sturnus vulgaris,0,0,0,0,0,0,0,0,0,0,0,4,14,41,89,296,102,74,100,2100,34,640,142,256,221,1144,220,278,250,325,152,308,331,820,1611,780,900,1600,3700,5200,6500,9700,7800,8600,8900,14182,12593,9602,9243,3760,2822,4288,2197,23043,5500,7557,4119,2403,2831
Carolina Wren,Thryothorus ludovicianus,0,0,3,2,0,0,0,0,1,0,2,0,5,0,2,3,3,0,2,1,4,1,0,0,3,2,4,10,5,4,12,3,7,6,11,4,12,10,37,21,47,50,83,140,170,279,437,458,350,106,29,19,23,52,65,78,95,177,80
Brown Thrasher,Toxostoma rufum,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,2,1,3,0,0,1,2,0,2,0,2,0,0,1,1,0
House Wren,Troglodytes aedon,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
Pacific/Winter Wren,Troglodytes pacificus/hiemalis,1,0,2,2,2,2,0,0,0,1,2,3,1,4,0,4,0,3,2,1,0,0,1,3,2,0,0,1,0,3,0,0,0,7,2,1,2,0,0,0,3,4,5,10,5,7,15,13,10,9,0,3,3,3,1,4,10,7,3
wren sp.,Troglodytidae sp.,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1
American Robin,Turdus migratorius,0,0,0,0,1,0,1,0,0,0,0,2,0,1,0,0,1,0,2,0,1,0,0,0,1,3,1,12,43,5,88,2,378,4,42,50,26,27,56,100,15,17,11,20,98,190,52,32,45,22,18,686,51,12642,2622,3541,357,277,5952
Barn Owl,Tyto alba,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Mourning Dove,Zenaida macroura,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,6,18,40,120,47,36,91,100,86,100,130,190,240,396,597,813,606,509,837,1075,1056,1696,1176,1258,875,708,833
White-throated Sparrow,Zonotrichia albicollis,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,6,0,10,25,5,14,11,15,114,51,110,83,34,78,23,59,120,540,740,987,693,1120,1340,638,686,1370,810,1552,611,848,1302,1100,1101
White-crowned Sparrow,Zonotrichia leucophrys,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,3,2,0,0,0,3,7,8,9,9,7,2,2,3,11,1,0,15,2,2,0,0,0,0,0
